80.22532,80.22365,80.23365,103.07644,0.26827
80.23365,80.23365,80.23365,103.0884,0.26829
80.23699,80.23365,80.24365,103.096,0.26842
80.24365,80.24365,80.24365,103.1089,0.26848
80.24365,80.24365,80.24365,103.11424,0.2686
80.24365,80.24365,80.24365,103.11363,0.26859
80.25198,80.24365,80.25365,103.11292,0.26841
80.24365,80.24365,80.24365,103.08983,0.26809
80.24698,80.24365,80.25365,103.07464,0.26772
80.24698,80.24365,80.25365,103.06829,0.26757
80.24698,80.24365,80.25365,103.06937,0.26759
80.23865,80.23365,80.24365,103.0637,0.26768
80.23865,80.23365,80.24365,103.06217,0.26765
80.23532,80.23365,80.24365,103.05333,0.26751
80.23865,80.23365,80.24365,103.05475,0.26749
80.24198,80.23365,80.24365,103.05832,0.26745
80.23365,80.23365,80.23365,103.05215,0.26749
80.24032,80.23365,80.24365,103.06169,0.26759
80.24365,80.24365,80.24365,103.06864,0.2676
80.24365,80.24365,80.24365,103.06982,0.26763
80.24365,80.24365,80.24365,103.07009,0.26764
80.24365,80.24365,80.24365,103.0708,0.26765
80.24365,80.24365,80.24365,103.07474,0.26774
80.24365,80.24365,80.24365,103.0761,0.26777
80.24365,80.24365,80.24365,103.06832,0.26761
80.24365,80.24365,80.24365,103.06535,0.26754
80.24365,80.24365,80.24365,103.06512,0.26753
80.24365,80.24365,80.24365,103.06535,0.26754
80.24365,80.24365,80.24365,103.06328,0.26749
80.25032,80.24365,80.25365,103.07124,0.26755
80.25532,80.25365,80.26365,103.08153,0.26763
80.26365,80.26365,80.26365,103.09708,0.26773
80.26866,80.26365,80.27366,103.10666,0.26788
80.27366,80.27366,80.27366,103.1115,0.2678
80.27366,80.27366,80.27366,103.10528,0.26767
80.27366,80.27366,80.27366,103.10371,0.26763
80.27366,80.27366,80.27366,103.10621,0.26768
80.26699,80.26365,80.27366,103.09663,0.2677
80.26365,80.26365,80.26365,103.09183,0.26762
80.26365,80.26365,80.26365,103.09118,0.26761
80.26365,80.26365,80.26365,103.09112,0.2676
80.26365,80.26365,80.26365,103.09421,0.26767
80.26365,80.26365,80.26365,103.09202,0.26762
80.26199,80.25365,80.26365,103.08625,0.26757
80.26365,80.26365,80.26365,103.07864,0.26734
80.26365,80.26365,80.26365,103.06902,0.26712
80.27032,80.26365,80.27366,103.07924,0.26723
80.27366,80.27366,80.27366,103.08437,0.2672
80.27366,80.27366,80.27366,103.09166,0.26736
80.27366,80.27366,80.27366,103.08573,0.26723
80.27366,80.27366,80.27366,103.07744,0.26705
80.27532,80.27366,80.28365,103.07348,0.26696
80.27366,80.27366,80.27366,103.07178,0.26692
80.27366,80.27366,80.27366,103.07599,0.26701
80.27366,80.27366,80.27366,103.07432,0.26698
80.27366,80.27366,80.27366,103.07494,0.26699
80.27366,80.27366,80.27366,103.08414,0.26719
80.27032,80.26365,80.27366,103.08732,0.26739
80.27032,80.26365,80.27366,103.0919,0.26749
80.27366,80.27366,80.27366,103.10172,0.26757
80.27366,80.27366,80.27366,103.10888,0.26773
80.27366,80.27366,80.27366,103.10627,0.26768
80.28199,80.27366,80.28365,103.11242,0.26764
80.28365,80.28365,80.28365,103.11885,0.2677
80.28199,80.27366,80.28365,103.11524,0.26771
80.27865,80.27366,80.28365,103.09638,0.26741
80.27366,80.27366,80.27366,103.08171,0.26715
80.27366,80.27366,80.27366,103.08025,0.26712
80.27032,80.26365,80.27366,103.07026,0.26704
80.27366,80.27366,80.27366,103.06616,0.26681
80.27199,80.26365,80.27366,103.06363,0.26683
80.26699,80.26365,80.27366,103.0627,0.26695
80.26866,80.26365,80.27366,103.06576,0.26698
80.26199,80.25365,80.27366,103.05324,0.26693
80.26199,80.25365,80.26365,103.05219,0.26682
80.26032,80.25365,80.26365,103.05221,0.26688
80.26365,80.26365,80.26365,103.05986,0.26691
80.25699,80.25365,80.26365,103.05958,0.26713
80.25199,80.23365,80.26365,103.05721,0.26735
80.25198,80.24365,80.26365,103.06396,0.26741
80.24365,80.24365,80.24365,103.05415,0.26729
80.24198,80.23365,80.24365,103.05158,0.26731
80.23699,80.23365,80.24365,103.05429,0.26751
80.23699,80.23365,80.24365,103.05371,0.2675
80.24198,80.23365,80.24365,103.05442,0.26737
80.24365,80.24365,80.24365,103.05482,0.2673
80.23532,80.23365,80.24365,103.04863,0.26741
80.23699,80.23365,80.24365,103.04695,0.26736
80.23532,80.23365,80.24365,103.03858,0.2672
80.23699,80.23365,80.24365,103.03844,0.26717
80.23365,80.23365,80.23365,103.03454,0.26712
80.23365,80.23365,80.23365,103.03751,0.26718
80.23365,80.23365,80.23365,103.04468,0.26733
80.23365,80.23365,80.23365,103.04443,0.26733
80.23365,80.23365,80.23365,103.04281,0.2673
80.23365,80.23365,80.23365,103.04754,0.2674
80.24365,80.24365,80.24365,103.06383,0.26751
80.24532,80.24365,80.25365,103.06002,0.26742
80.24698,80.24365,80.25365,103.05605,0.26731
80.24365,80.24365,80.24365,103.04927,0.26719
80.25032,80.24365,80.25365,103.05901,0.26729
80.25032,80.24365,80.25365,103.06458,0.26741
80.24365,80.24365,80.24365,103.05751,0.26737
80.24365,80.24365,80.24365,103.05607,0.26734
80.24365,80.24365,80.24365,103.05613,0.26734
80.24365,80.24365,80.24365,103.05507,0.26732
80.25032,80.24365,80.25365,103.05986,0.26731
80.25365,80.25365,80.25365,103.06342,0.26725
80.25198,80.24365,80.25365,103.06587,0.26738
80.25365,80.25365,80.25365,103.07285,0.26746
80.25365,80.25365,80.25365,103.07395,0.26749
80.25365,80.25365,80.25365,103.07489,0.26751
80.25365,80.25365,80.25365,103.07107,0.26743
80.25198,80.24365,80.25365,103.0681,0.26744
80.25032,80.24365,80.25365,103.06529,0.26744
80.24365,80.24365,80.24365,103.05051,0.26723
80.24365,80.24365,80.24365,103.05106,0.26724
80.24365,80.24365,80.24365,103.05036,0.26723
80.24365,80.24365,80.24365,103.04325,0.26708
80.23865,80.23365,80.24365,103.03534,0.26709
80.22699,80.22365,80.23365,103.02132,0.26707
80.22865,80.22365,80.23365,103.01801,0.26696
80.23365,80.23365,80.23365,103.02063,0.26683
80.23699,80.23365,80.24365,103.02246,0.26684
80.24198,80.23365,80.24365,103.02927,0.26685
80.24698,80.24365,80.25365,103.03649,0.2669
80.25365,80.25365,80.25365,103.0464,0.2669
80.25365,80.25365,80.25365,103.04935,0.26696
80.25365,80.25365,80.25365,103.05156,0.26701
80.24698,80.24365,80.25365,103.03956,0.26697
80.25365,80.25365,80.25365,103.0441,0.26685
80.26365,80.26365,80.26365,103.06084,0.26696
80.27199,80.26365,80.27366,103.07405,0.26708
80.26532,80.26365,80.27366,103.06371,0.26702
80.26365,80.26365,80.26365,103.05845,0.26692
80.26365,80.26365,80.26365,103.05649,0.26687
80.26365,80.26365,80.26365,103.05958,0.26694
80.26365,80.26365,80.26365,103.06318,0.26702
80.26199,80.25365,80.26365,103.05964,0.26702
80.26532,80.26365,80.27366,103.06597,0.26707
80.26866,80.26365,80.27366,103.07027,0.26711
80.27366,80.27366,80.27366,103.07398,0.26701
80.27366,80.27366,80.27366,103.0745,0.26702
80.27366,80.27366,80.27366,103.07319,0.26699
80.27366,80.27366,80.27366,103.0726,0.26698
80.26532,80.25365,80.27366,103.06033,0.26704
80.26365,80.26365,80.26365,103.05253,0.2668
80.26365,80.26365,80.26365,103.0504,0.26675
80.26365,80.26365,80.26365,103.05177,0.26678
80.26866,80.25365,80.27366,103.05595,0.26689
80.27366,80.27366,80.27366,103.05818,0.26667
80.27199,80.26365,80.27366,103.05383,0.26665
80.27532,80.27366,80.28365,103.05939,0.26669
80.28032,80.27366,80.28365,103.06896,0.2668
80.27699,80.27366,80.28365,103.06356,0.26676
80.28032,80.27366,80.28365,103.06815,0.26678
80.28365,80.28365,80.28365,103.07165,0.26672
80.28365,80.28365,80.28365,103.07146,0.26671
80.28032,80.27366,80.28365,103.07002,0.26682
80.27532,80.27366,80.28365,103.06412,0.2668
80.27532,80.27366,80.28365,103.06245,0.26676
80.27532,80.27366,80.28365,103.06212,0.26675
80.28032,80.27366,80.28365,103.06898,0.2668
80.28365,80.28365,80.28365,103.07523,0.2668
80.28365,80.28365,80.28365,103.07537,0.2668
80.28532,80.28365,80.29365,103.07368,0.26676
80.28365,80.28365,80.28365,103.07,0.26668
80.28365,80.28365,80.28365,103.07397,0.26677
80.28365,80.28365,80.28365,103.07553,0.2668
80.28365,80.28365,80.28365,103.0759,0.26681
80.28365,80.28365,80.28365,103.07457,0.26678
80.28365,80.28365,80.28365,103.07398,0.26677
80.28365,80.28365,80.28365,103.07904,0.26688
80.28365,80.28365,80.28365,103.08407,0.26699
80.27532,80.27366,80.28365,103.07793,0.2671
80.27366,80.27366,80.27366,103.07523,0.26705
80.27366,80.27366,80.27366,103.07562,0.26706
80.27865,80.27366,80.28365,103.08205,0.26713
80.27865,80.27366,80.28365,103.0832,0.26716
80.28032,80.27366,80.28365,103.08166,0.26708
80.28365,80.28365,80.28365,103.08142,0.26694
80.28365,80.28365,80.28365,103.08055,0.26692
80.28365,80.28365,80.28365,103.07949,0.26689
80.28365,80.28365,80.28365,103.07886,0.26688
80.28365,80.28365,80.28365,103.08001,0.2669
80.28365,80.28365,80.28365,103.08052,0.26691
80.28532,80.28365,80.29365,103.07804,0.26685
80.29199,80.28365,80.29365,103.0844,0.26683
80.29032,80.28365,80.29365,103.08446,0.26689
80.29365,80.29365,80.29365,103.08841,0.26684
80.29199,80.28365,80.29365,103.08747,0.26689
80.29365,80.29365,80.29365,103.08832,0.26683
80.29365,80.29365,80.29365,103.08912,0.26685
80.29365,80.29365,80.29365,103.09009,0.26687
80.29365,80.29365,80.29365,103.08821,0.26683
80.29866,80.29365,80.30366,103.09508,0.26691
80.29866,80.29365,80.30366,103.09858,0.26699
80.29699,80.29365,80.30366,103.09791,0.26701
80.29199,80.28365,80.29365,103.09032,0.26695
80.29199,80.28365,80.29365,103.08856,0.26691
80.29532,80.29365,80.30366,103.08739,0.26681
80.29365,80.29365,80.29365,103.08564,0.26677
80.28532,80.28365,80.29365,103.08401,0.26697
80.27366,80.26365,80.28365,103.07264,0.26707
80.27699,80.27366,80.28365,103.06866,0.26688
80.27532,80.27366,80.28365,103.06267,0.26676
80.28365,80.28365,80.28365,103.07231,0.26673
80.28699,80.28365,80.29365,103.0772,0.26681
80.29032,80.28365,80.29365,103.08647,0.26693
80.30032,80.29365,80.30366,103.09833,0.26694
80.30366,80.30366,80.30366,103.10234,0.26689
80.31032,80.30366,80.31365,103.11251,0.267
80.31199,80.30366,80.31365,103.11474,0.26699
80.30532,80.30366,80.31365,103.10648,0.26697
80.30865,80.30366,80.31365,103.10642,0.26692
80.30532,80.30366,80.31365,103.10355,0.26691
80.30532,80.30366,80.31365,103.10717,0.26698
80.30699,80.30366,80.31365,103.11033,0.26703
80.30366,80.30366,80.30366,103.10701,0.26699
80.30366,80.30366,80.30366,103.10856,0.26702
80.30199,80.29365,80.30366,103.10485,0.26702
80.30532,80.30366,80.31365,103.10895,0.26702
80.30366,80.30366,80.30366,103.10841,0.26702
80.30532,80.30366,80.31365,103.11268,0.2671
80.30199,80.29365,80.30366,103.10845,0.26709
80.30366,80.30366,80.30366,103.10533,0.26695
80.30366,80.30366,80.30366,103.10156,0.26687
80.30366,80.30366,80.30366,103.10326,0.2669
80.29532,80.29365,80.30366,103.09982,0.26707
80.29365,80.29365,80.29365,103.09865,0.26705
80.28532,80.28365,80.29365,103.0907,0.26712
80.28199,80.27366,80.28365,103.08342,0.26704
80.28365,80.28365,80.28365,103.07881,0.26687
80.28365,80.28365,80.28365,103.07645,0.26681
80.28365,80.28365,80.28365,103.07762,0.26684
80.28199,80.27366,80.28365,103.0733,0.26682
80.28365,80.28365,80.28365,103.07143,0.26671
80.28032,80.27366,80.28365,103.06919,0.26679
80.27699,80.27366,80.28365,103.06409,0.26677
80.28199,80.27366,80.28365,103.07208,0.26679
80.28199,80.27366,80.28365,103.07083,0.26677
80.27366,80.27366,80.27366,103.05546,0.26661
80.27532,80.27366,80.28365,103.05694,0.26664
80.27366,80.27366,80.27366,103.04629,0.26642
80.27366,80.27366,80.27366,103.04281,0.26634
80.27532,80.27366,80.28365,103.05063,0.2665
80.27366,80.27366,80.27366,103.0507,0.26651
80.27366,80.27366,80.27366,103.0469,0.26643
80.27366,80.27366,80.27366,103.04557,0.2664
80.27366,80.27366,80.27366,103.04602,0.26641
80.27366,80.27366,80.27366,103.04609,0.26641
80.27366,80.27366,80.27366,103.04598,0.26641
80.27366,80.27366,80.27366,103.04615,0.26641
80.27366,80.27366,80.27366,103.05177,0.26653
80.27366,80.27366,80.27366,103.05692,0.26664
80.27366,80.27366,80.27366,103.06072,0.26673
80.27366,80.27366,80.27366,103.0606,0.26673
80.26866,80.26365,80.27366,103.05602,0.26681
80.26365,80.26365,80.26365,103.0463,0.26667
80.26365,80.26365,80.26365,103.03948,0.26653
80.26365,80.26365,80.26365,103.03556,0.26644
80.26365,80.26365,80.26365,103.03822,0.26649
80.26199,80.25365,80.26365,103.03782,0.26656
80.25365,80.25365,80.25365,103.02562,0.26647
80.25365,80.25365,80.25365,103.02451,0.26644
80.25365,80.25365,80.25365,103.03044,0.26657
80.25365,80.25365,80.25365,103.02881,0.26654
80.25365,80.25365,80.25365,103.02262,0.26642
80.25365,80.25365,80.25365,103.0196,0.26634
80.25365,80.25365,80.25365,103.01823,0.26632
80.25865,80.25365,80.26365,103.01537,0.2662
80.25365,80.25365,80.25365,103.00848,0.26611
80.25198,80.24365,80.25365,103.0033,0.26607
80.25365,80.25365,80.25365,103.01293,0.2662
80.24532,80.24365,80.25365,103.00802,0.26634
80.24365,80.24365,80.24365,103.00788,0.26634
80.23365,80.23365,80.23365,102.99394,0.26629
80.23865,80.23365,80.24365,103.00251,0.26641
80.23699,80.23365,80.24365,102.99658,0.26633
80.24365,80.24365,80.24365,102.997,0.26612
80.24365,80.24365,80.24365,102.99868,0.26614
80.24365,80.24365,80.24365,103.00146,0.2662
80.24365,80.24365,80.24365,103.00102,0.26619
80.24365,80.24365,80.24365,102.99582,0.26609
80.24032,80.23365,80.24365,102.98494,0.26599
80.24365,80.24365,80.24365,102.98351,0.26582
80.23699,80.23365,80.24365,102.97497,0.26585
80.23865,80.23365,80.24365,102.97603,0.26584
80.24365,80.24365,80.24365,102.98513,0.26585
80.24365,80.24365,80.24365,102.98496,0.26585
80.24198,80.23365,80.24365,102.98239,0.26587
80.24032,80.23365,80.24365,102.97323,0.26574
80.24198,80.23365,80.24365,102.96226,0.26544
80.24365,80.24365,80.24365,102.96059,0.26532
80.23865,80.23365,80.24365,102.95526,0.26539
80.23365,80.23365,80.23365,102.94419,0.26521
80.23365,80.23365,80.23365,102.94198,0.26516
80.24198,80.23365,80.24365,102.95002,0.26517
80.23532,80.23365,80.24365,102.9357,0.26503
80.23365,80.23365,80.23365,102.92216,0.26474
80.23199,80.22365,80.23365,102.91346,0.26462
80.23365,80.23365,80.23365,102.9072,0.26441
80.23365,80.23365,80.23365,102.90429,0.26434
80.23365,80.23365,80.23365,102.90461,0.26435
80.23365,80.23365,80.23365,102.90958,0.26446
80.23365,80.23365,80.23365,102.91211,0.26452
80.23365,80.23365,80.23365,102.91203,0.26452
80.23365,80.23365,80.23365,102.91275,0.26453
80.23365,80.23365,80.23365,102.91164,0.26451
80.23199,80.21365,80.24365,102.91258,0.26477
80.22365,80.21365,80.23365,102.90246,0.26464
80.21865,80.21365,80.22365,102.88678,0.26441
